loan_number,city,state,date_acquired,interest_rate,book_value
192901,Osceola,IA,12/15/2008,4.09,117046
192905,Mclean,IL,12/08/2008,4.0,702713
192967,La Salle,IL,12/15/2008,3.83,317434
192971,Mclean,IL,11/12/2008,3.83,120039
192972,Piatt,IL,10/31/2008,3.83,121434
192973,Ford,IL,12/23/2008,3.83,315564
192997,Humboldt,IA,01/06/2009,4.7,268397
195007,Kern,CA,12/05/2011,6.4,3208054
196750,Kings,CA,02/27/2014,4.6,10027801
196865,Tulare,CA,02/27/2014,4.9,3549114
196972,Wilkin,MN,06/06/2014,4.75,418953
197213,Kings,CA,10/02/2014,4.5,7123995
197356,Desoto,FL,12/03/2014,4.15,10367226
198670,Jackson,MO,11/09/2016,3.58,818389
198681,Scott,IL,11/17/2016,2.95,1685750
198683,Hamilton,NE,01/04/2017,3.65,1006395
198711,Sublette,WY,12/21/2016,3.35,1365955
198716,Chicot,AR,01/24/2017,3.7,699348
198743,Weld,CO,01/12/2017,3.5,8370574
198765,Lafayette,MO,11/30/2016,3.89,1610247
198795,Ray,MO,01/05/2017,4.1,879869
198964,Tulare,CA,06/29/2017,4.65,3209299
200636,Kings,CA,03/02/2020,3.9,2527254
702514,The Woodlands,TX,03/21/2013,3.6,22996400
702885,Dallas,TX,12/28/2016,4.65,1421051
702889,Los Angeles,CA,12/09/2016,3.36,500000
702890,Brookfield,WI,01/30/2017,3.91,481754
702892,Anaheim,CA,12/16/2016,3.4,500000
702897,San Francisco,CA,02/08/2017,4.34,800000
702901,Fargo,ND,02/01/2017,4.61,456392
000000000200636,Kings,CA,03/02/2020,3.9,2600000
00508X,,AF,06/15/2020,100.0,1000000
126650,,BV,12/10/2020,100.0,232718
165303,,,10/31/2020,100.0,2000000
165303,,,06/30/2020,100.0,300000
250847,G# 1 Dte Electric,CO,03/01/2020,101.6559,10165594
364725,,BC,10/13/2020,101.833,108961
46284P,,AP,07/02/2020,100.958,2019160
466313,,AF,08/06/2020,101.818,2036359
527298,,BD,07/15/2020,100.0,840000
67103H,,AA,10/14/2020,100.0,8000000
858119,,BC,01/10/2020,100.0,1000000
136055,,AA,10/10/2020,100.0,104167
22634G,,AM,03/10/2020,100.0,698206
15135B,,AL,02/28/2020,103.938,575000
